costoTotalItems,delegacion,inStore,lat,lon
999,alvaroObregon,,19.383281,-99.217834
10299,iztapalapa,,19.379602,-99.104804
8599,tlahuac,,19.29924,-99.016845
8599,tlahuac,,19.29924,-99.016845
23599,cuahutemoc,,19.445844,-99.149765
6799,azcapotzalco,,19.478719,-99.177352
6272,tlahuac,,19.286397,-98.994247
12799,tlahuac,,19.29924,-99.016845
6799,azcapotzalco,,19.478719,-99.177352
23599,tlalpan,,19.287673,-99.161811
23599,tlalpan,,19.287673,-99.161811
6799,xochimilco,,19.232179,-99.122093
11999,miguelHidalgo,,19.454332,-99.200286
9099,venustiano,,19.432802,-99.098167
6124.36,gustavo,,19.538318,-99.142158
9849,iztapalapa,,19.368242,-99.11103
9849,gustavo,,19.460218,-99.113105
9849,gustavo,,19.460218,-99.113105
9849,tlalpan,,19.28252,-99.17471
26949,cuahutemoc,,19.445844,-99.149765
9849,cuahutemoc,,19.419193,-99.151153
11699,iztacalco,,19.387466,-99.116912
11699,iztacalco,,19.387466,-99.116912
1631,iztacalco,,19.384119,-99.121231
6799,venustiano,,19.416904,-99.091667
23599,iztapalapa,,41.546276,2.10861301
23599,gustavo,,19.490108,-99.112068
6978,venustiano,,19.432802,-99.098167
6999,iztapalapa,,19.354297,-98.997848
177,iztapalapa,,19.354297,-98.997848
339,tlahuac,,19.29129,-99.032997
3799,benitoJuarez,,19.3705,-99.139389
9849,tlalpan,,19.297712,-99.150741
6272,tlahuac,,19.28993,-99.012199
1299,gustavo,,19.510383,-99.097198
799,miguelHidalgo,,19.458408,-99.191055
10299,benitoJuarez,,19.367185,-99.162429
6983,iztapalapa,,19.353263,-99.108612
3799,gustavo,,19.492,-99.103767
3799,cuajimalpa,,19.390417,-99.254997
2545.16,cuahutemoc,,19.41813,-99.17202
3659,coyoacan,,19.328702,-99.164985
899,azcapotzalco,,19.478719,-99.177352
199,gustavo,,19.544984,-99.126937
199,gustavo,,19.544984,-99.126937
9899,benitoJuarez,,19.360403,-99.149765
951,miguelHidalgo,,19.432657,-99.177444
1149,cuahutemoc,,19.409368,-99.171913
11999,cuahutemoc,,19.435634,-99.149513
761,tlahuac,,19.28993,-99.012199
449,miguelHidalgo,,19.432657,-99.177444
7949,iztacalco,,19.395462,-99.111724
928,coyoacan,,19.325521,-99.107048
4172,cuahutemoc,,19.417364,-99.159454
7999,iztacalco,,19.39303,-99.070159
5599,venustiano,,19.432802,-99.098167
7999,iztacalco,,19.39303,-99.070159
6850,miguelHidalgo,,,
849,iztapalapa,,19.365877,-99.049461
8039,gustavo,,19.460218,-99.113105
4899,iztapalapa,,19.345785,-99.064208
13399,tlahuac,,19.285974,-99.047431
4798,coyoacan,,19.328702,-99.164985
4899,miguelHidalgo,,19.432657,-99.177444
899,azcapotzalco,,19.494743,-99.187828
649,iztapalapa,,19.336938,-99.111724
2649,azcapotzalco,,19.485216,-99.208915
6399,gustavo,,19.51131,-99.139564
7999,iztapalapa,,19.344068,-99.029777
3095,gustavo,,19.473623,-99.124862
6399,iztapalapa,,19.342418,-98.992408
6399,alvaroObregon,,19.397003,-99.185966
5599,tlalpan,,19.269245,-99.212402
5029,coyoacan,,19.305686,-99.175468
1499,iztacalco,,19.399742,-99.114486
9999,coyoacan,,19.354221,-99.126243
13399,tlahuac,,19.285974,-99.047431
1799,gustavo,,19.492,-99.103767
499,tlalpan,,19.30178,-99.202369
545,miguelHidalgo,,19.408813,-99.18534
2399,cuahutemoc,,19.43355,-99.13476
2879,iztapalapa,,19.386123,-99.122421
20298,iztapalapa,,19.359298,-99.071746
3799,azcapotzalco,,19.475677,-99.192062
3098,tlahuac,,19.301256,-99.044891
6499,iztapalapa,,19.327568,-99.060783
3999,iztacalco,,19.39303,-99.070159
6599,iztacalco,,19.399185,-99.125556
1699,iztacalco,,19.4111,-99.065773
1699,iztapalapa,,19.341096,-99.036384
399,miguelHidalgo,,19.432657,-99.177444
1439,gustavo,,19.544588,-99.137626
499,iztapalapa,,19.391553,-99.042594
2899,miguelHidalgo,,19.458408,-99.191055
419,iztapalapa,,19.369113,-99.028312
26949,cuahutemoc,,19.445844,-99.149765
26949,cuahutemoc,,19.445844,-99.149765
11999,miguelHidalgo,,19.454332,-99.200286
11999,miguelHidalgo,,19.454332,-99.200286
6272,xochimilco,,19.219541,-99.127441
11999,miguelHidalgo,,19.454332,-99.200286
9899,xochimilco,,19.219541,-99.127441
5029,xochimilco,,19.25772,-99.11037
10299,tlalpan,,19.290952,-99.124862
26949,cuahutemoc,,19.445844,-99.149765
9699,gustavo,,19.471334,-99.09774
4499,iztapalapa,,19.377367,-99.120018
1499,iztapalapa,,19.351463,-99.006378
6399,alvaroObregon,,19.397003,-99.185966
1499,iztapalapa,,19.351463,-99.006378
9099,miguelHidalgo,,19.43127,-99.1879
8299,coyoacan,,19.335817,-99.119522
9149,iztapalapa,,19.341096,-99.036384
8999,azcapotzalco,,19.46549,-99.169143
1583,gustavo,,19.496419,-99.096511
8299,gustavo,,19.553194,-99.153915
17699,miguelHidalgo,,19.401079,-99.248069
799,coyoacan,,19.32309,-99.15965
8599,cuahutemoc,,19.445844,-99.149765
4599,cuahutemoc,,19.405014,-99.141464
8599,cuahutemoc,,19.445844,-99.149765
3659,coyoacan,,19.328702,-99.164985
10299,tlalpan,,19.290206,-99.18074
4899,iztacalco,,19.391952,-99.108261
596,benitoJuarez,,19.37207,-99.16908
11999,benitoJuarez,,19.372333,-99.190597
5029,venustiano,,19.416904,-99.091667
5559,tlalpan,,19.291194,-99.223052
8099,iztapalapa,,19.355455,-99.077056
5029,cuahutemoc,,19.443178,-99.144233
9899,xochimilco,,19.25772,-99.11037
1999,coyoacan,,19.328702,-99.164985
1999,alvaroObregon,,19.378082,-99.222442
4699,iztacalco,,19.400096,-99.122093
2830,cuahutemoc,,19.43023,-99.12974
549,benitoJuarez,,19.367185,-99.162429
549,xochimilco,,19.263095,-99.107574
1999,alvaroObregon,,19.320575,-99.209289
799,iztapalapa,,19.318372,-99.069465
1049,tlahuac,,19.300859,-99.059181
1049,gustavo,,19.467592,-99.142158
549,benitoJuarez,,19.367185,-99.162429
4549,tlalpan,,19.200069,-99.146362
2799,alvaroObregon,,19.321968,-99.268859
359,benitoJuarez,,19.367185,-99.162429
799,benitoJuarez,,19.367185,-99.162429
1873,tlalpan,,19.297712,-99.150741
14029,cuahutemoc,,19.435634,-99.149513
3669,tlahuac,,19.306715,-99.041389
2909,iztapalapa,,19.36787,-99.0996
16299,venustiano,,19.444992,-99.108261
6599,iztacalco,,19.391803,-99.10704
22499,gustavo,,19.458498,-99.110687
12999,tlahuac,,19.285974,-99.047431
10799,coyoacan,,19.301988,-99.066093
2651,gustavo,,19.544984,-99.126937
899,alvaroObregon,,19.320575,-99.209289
6499,gustavo,,19.481344,-99.146995
1679,cuajimalpa,,19.368991,-99.28878
865,benitoJuarez,,19.386495,-99.143539
1379,venustiano,,19.41546,-99.124168
19799,coyoacan,,19.322967,-99.113029
4549,iztapalapa,,19.341096,-99.036384
9999,xochimilco,,19.263734,-99.096847
21099,cuahutemoc,,19.409368,-99.171913
3999,azcapotzalco,,19.476251,-99.207382
2779,miguelHidalgo,,19.402915,-99.182983
2779,venustiano,,19.415771,-99.10733
2779,azcapotzalco,,19.466821,-99.157379
2779,iztapalapa,,19.299192,-99.077842
2499,azcapotzalco,,19.485326,-99.184547
2779,azcapotzalco,,19.474744,-99.204444
2779,benitoJuarez,,19.394357,-99.177444
2779,azcapotzalco,,19.505399,-99.20375
2779,venustiano,,19.414806,-99.078536
10899,iztapalapa,,19.36284,-99.12195
2779,azcapotzalco,,19.464927,-99.180213
2779,cuahutemoc,,19.404661,-99.133857
2499,cuahutemoc,,19.405296,-99.150459
8599,iztacalco,,19.39303,-99.070159
3673.95,benitoJuarez,,19.367185,-99.162429
1127,xochimilco,,19.258678,-99.107574
8499,benitoJuarez,,19.37102,-99.16525
2799,magdalena,,19.325176,-99.248756
11499,iztapalapa,,19.330596,-99.053649
8299,iztapalapa,,19.337425,-99.002799
793,alvaroObregon,,19.320575,-99.209289
3897,cuahutemoc,,19.43925,-99.163604
8999,coyoacan,,19.309202,-99.140579
12999,azcapotzalco,,19.49829,-99.15825
1999,alvaroObregon,,19.378082,-99.222442
3669,gustavo,,19.452692,-99.072311
12999,azcapotzalco,,19.49829,-99.15825
10299,iztapalapa,,19.295751,-99.073005
4178,coyoacan,,19.311586,-99.153915
5849,xochimilco,,19.273139,-99.127632
10299,gustavo,,19.487855,-99.09098
3799,benitoJuarez,,19.403192,-99.155647
26949,coyoacan,,19.329282,-99.119056
20329,coyoacan,,19.329282,-99.119056
6719,coyoacan,,19.329282,-99.119056
5027,magdalena,,19.314683,-99.223831
4799,iztapalapa,,19.333456,-98.981124
6999,iztapalapa,,19.342418,-98.992408
798,venustiano,,19.41097,-99.125556
18899,coyoacan,,19.328702,-99.164985
17299,alvaroObregon,,19.274354,-99.183502
2559,gustavo,,19.510728,-99.102661
5599,coyoacan,,19.301988,-99.066093
5599,gustavo,,19.458498,-99.110687
5599,cuahutemoc,,19.417364,-99.159454
5599,magdalena,,19.300796,-99.25518
2449,iztacalco,,19.39303,-99.070159
3999,xochimilco,,19.263095,-99.107574
3999,cuahutemoc,,19.426752,-99.161842
20298,gustavo,,19.458498,-99.110687
3988,cuahutemoc,,19.419193,-99.151153
11999,cuahutemoc,,19.43925,-99.163604
12999,tlahuac,,19.285974,-99.047431
1999,alvaroObregon,,19.378082,-99.222442
1379,tlahuac,,19.28993,-99.012199
1999,gustavo,,19.451997,-99.086135
12999,alvaroObregon,,19.36769,-99.26183
22999,gustavo,,19.510728,-99.102661
3299,miguelHidalgo,,19.432657,-99.177444
17299,tlalpan,,19.287673,-99.161811
899,gustavo,,19.492361,-99.147689
899,iztapalapa,,19.341096,-99.036384
17299,tlalpan,,19.287673,-99.161811
4599,venustiano,,19.41097,-99.125556
1049,gustavo,,19.538318,-99.142158
17299,tlalpan,,19.287673,-99.161811
23599,gustavo,,19.463983,-99.100555
10299,iztacalco,,19.388029,-99.120368
1459,coyoacan,,19.332056,-99.127632
3669,miguelHidalgo,,19.409297,-99.187828
1998,coyoacan,,19.311586,-99.153915
10299,iztapalapa,,19.351463,-99.006378
1459,gustavo,,19.452598,-99.09616
10299,cuajimalpa,,19.347057,-99.296577
4799,iztacalco,,19.383251,-99.105499
4045,alvaroObregon,,19.378082,-99.222442
6983,cuahutemoc,,19.419193,-99.151153
939,gustavo,,19.496419,-99.096511
10299,cuahutemoc,,19.405298,-99.164985
6272,tlahuac,,19.28993,-99.012199
23599,coyoacan,,19.303735,-99.163604
12799,tlahuac,,19.286397,-98.994247
12799,gustavo,,19.478326,-99.133857
9099,magdalena,,19.326883,-99.244606
9099,magdalena,,19.326883,-99.244606
7531,tlahuac,,19.317358,-98.9607
23599,benitoJuarez,,19.368541,-99.163604
23599,cuahutemoc,,19.392518,-99.127967
23599,alvaroObregon,,19.34941,-99.22558
789,coyoacan,,19.332056,-99.127632
549,iztapalapa,,19.330821,-99.004608
610,iztapalapa,,19.330596,-99.053649
23599,iztapalapa,,21.341352,-97.681945
1698,venustiano,,19.444992,-99.108261
23599,tlahuac,,19.225519,-98.959037
31619,cuahutemoc,,19.417364,-99.159454
209,gustavo,,19.487855,-99.09098
779,cuahutemoc,,19.392518,-99.127967
779,iztapalapa,,19.3579,-99.055541
469,iztapalapa,,19.391822,-99.059089
899,tlahuac,,19.236694,-99.004714
1739,iztapalapa,,19.304809,-99.083374
1499,azcapotzalco,,19.47517,-99.152534
967,iztapalapa,,19.361557,-99.00875
929,tlalpan,,19.253669,-99.172615
6999,iztapalapa,,19.318372,-99.069465
20298,gustavo,,19.458498,-99.110687
1255,alvaroObregon,,19.375841,-99.194061
3599,tlalpan,,19.292181,-99.159011
3998,tlalpan,,19.295669,-99.176574
1150,iztapalapa,,41.546276,2.10861301
1598,xochimilco,,19.262187,-99.11103
1398,coyoacan,,19.353813,-99.163604
12999,iztapalapa,,19.330144,-98.971717
596,benitoJuarez,,19.399997,-99.15187
549,tlalpan,,19.275817,-99.221824
1749,iztapalapa,,19.330821,-99.004608
499,miguelHidalgo,,19.441356,-99.180213
1099,iztapalapa,,19.377367,-99.120018
6099,venustiano,,19.42471,-99.09082
1192,tlalpan,,19.292388,-99.230628
6999,benitoJuarez,,19.380393,-99.147689
4999,iztapalapa,,19.330144,-98.971717
6999,xochimilco,,19.24212,-99.099967
1799,azcapotzalco,,19.46942,-99.14478
818,iztacalco,,19.384119,-99.121231
2399,azcapotzalco,,19.488708,-99.190597
4195,gustavo,,19.467704,-99.066787
6179,iztapalapa,,19.360536,-99.132469
11999,cuahutemoc,,19.417922,-99.148384
2399,iztapalapa,,19.361557,-99.00875
11999,iztapalapa,,19.32071,-99.08476
499,cuahutemoc,,19.414979,-99.177444
21099,alvaroObregon,,19.386392,-99.225563
2499,cuahutemoc,,19.414979,-99.177444
2499,iztacalco,,19.38951,-99.12239
549,benitoJuarez,,19.367185,-99.162429
7999,coyoacan,,19.351982,-99.141464
12999,tlahuac,,19.306715,-99.041389
1699,cuahutemoc,,19.417922,-99.148384
7465.94,xochimilco,,19.273139,-99.127632
13499,tlahuac,,19.285974,-99.047431
879,benitoJuarez,,19.367185,-99.162429
1739,xochimilco,,19.246906,-99.122093
199,xochimilco,,-27.42692,-55.946708
1799,iztapalapa,,21.341352,-97.681945
10999,azcapotzalco,,19.476251,-99.207382
7999,alvaroObregon,,19.379261,-99.193771
7999,coyoacan,,19.329282,-99.119056
359,benitoJuarez,,19.367185,-99.162429
4899,benitoJuarez,,19.388044,-99.185752
10599,tlalpan,,19.286354,-99.216217
99,gustavo,,19.478103,-99.094436
1599,cuahutemoc,,19.443178,-99.144233
1079,venustiano,,19.41057,-99.120025
8099,venustiano,,19.453836,-99.122787
7998,azcapotzalco,,19.488069,-99.183631
4099,gustavo,,19.489162,-99.116218
5029,azcapotzalco,,19.485216,-99.208915
5599,iztapalapa,,21.341352,-97.681945
7998,iztapalapa,,19.354297,-98.997848
11949,benitoJuarez,,19.360403,-99.149765
12999,benitoJuarez,,19.380643,-99.179176
1699,tlalpan,,19.292388,-99.230628
1099,coyoacan,,19.329282,-99.119056
288,iztapalapa,,19.377367,-99.120018
499,iztacalco,,19.383251,-99.105499
3598,iztapalapa,,19.380271,-99.088958
10299,gustavo,,19.485109,-99.072311
5858,benitoJuarez,,19.39057,-99.18188
2899,coyoacan,,19.316211,-99.144065
2899,iztapalapa,,19.341096,-99.036384
3669,benitoJuarez,,19.376541,-99.180213
329,gustavo,,19.478103,-99.094436
987,alvaroObregon,,19.320575,-99.209289
1799,benitoJuarez,,19.39912,-99.141464
5858,iztapalapa,,19.37491,-99.110687
3799,tlalpan,,19.292388,-99.230628
3886,iztapalapa,,19.373723,-99.133857
798,alvaroObregon,,19.359972,-99.23619
3958,gustavo,,19.451997,-99.086135
798,venustiano,,19.416072,-99.082679
8598,miguelHidalgo,,19.43639,-99.18486
798,iztapalapa,,19.336938,-99.111724
11499,alvaroObregon,,19.358585,-99.185752
3099,coyoacan,,19.328702,-99.164985
2049,tlalpan,,19.277509,-99.172599
3060,cuahutemoc,,19.41062,-99.1622
4049,xochimilco,,19.254165,-99.020492
3060,magdalena,,19.320852,-99.247383
3060,iztapalapa,,19.325326,-99.057136
6120,tlahuac,,19.236694,-99.004714
4288,gustavo,,19.489162,-99.116218
3988,tlalpan,,19.275817,-99.221824
3799,miguelHidalgo,,19.441356,-99.180213
5599,gustavo,,19.458498,-99.110687
2099,gustavo,,19.452146,-99.105155
3389,gustavo,,19.452146,-99.105155
22399,gustavo,,19.452146,-99.105155
22399,gustavo,,19.452146,-99.105155
1699,gustavo,,19.452146,-99.105155
1699,gustavo,,19.452146,-99.105155
11999,benitoJuarez,,19.36251,-99.166374
479,coyoacan,,19.328702,-99.164985
11999,iztapalapa,,19.32071,-99.08476
9599,iztapalapa,,19.376804,-99.116561
11999,iztapalapa,,19.32071,-99.08476
11999,iztapalapa,,19.32071,-99.08476
11999,iztapalapa,,19.32071,-99.08476
11999,iztapalapa,,41.546276,2.10861301
1099,gustavo,,19.452146,-99.105155
13399,tlahuac,,19.276651,-98.997695
5599,gustavo,,19.478326,-99.133857
4549,cuahutemoc,,19.417364,-99.159454
1049,gustavo,,19.484119,-99.080368
4549,magdalena,,19.300796,-99.25518
799,miguelHidalgo,,19.458408,-99.191055
4988,iztacalco,,19.383251,-99.105499
4189,azcapotzalco,,19.505399,-99.20375
2339,iztapalapa,,19.299192,-99.077842
710,benitoJuarez,,19.367185,-99.162429
9599,iztapalapa,,19.336938,-99.111724
3099,iztapalapa,,19.327568,-99.060783
9599,iztapalapa,,19.336938,-99.111724
9999,alvaroObregon,,19.35881,-99.18359
4039,iztapalapa,,19.391822,-99.059089
9599,iztapalapa,,19.336938,-99.111724
13999,benitoJuarez,,19.367424,-99.185752
2899,gustavo,,19.474042,-99.116561
929,gustavo,,19.452146,-99.105155
1699,gustavo,,19.452146,-99.105155
17699,gustavo,,19.490108,-99.112068
6978,iztapalapa,,19.360536,-99.132469
3099,xochimilco,,19.273139,-99.127632
8229,xochimilco,,19.273139,-99.127632
3099,xochimilco,,19.273139,-99.127632
8229,xochimilco,,19.273139,-99.127632
17699,coyoacan,,19.321548,-99.160835
9599,iztapalapa,,19.391553,-99.042594
5599,iztapalapa,,19.370042,-99.07508
1479,iztapalapa,,19.304809,-99.083374
9599,tlalpan,,19.278383,-99.162567
20299,azcapotzalco,,19.500823,-99.194274
10899,iztapalapa,,19.36284,-99.12195
6999,tlahuac,,19.29924,-99.016845
1699,cuahutemoc,,19.417922,-99.148384
1699,cuahutemoc,,19.417922,-99.148384
1699,cuahutemoc,,19.417922,-99.148384
9599,iztapalapa,,19.376804,-99.116561
16699,tlahuac,,19.225519,-98.959037
1699,cuahutemoc,,19.417922,-99.148384
1239,benitoJuarez,,19.399997,-99.15187
9999,gustavo,,19.535171,-99.144706
9999,gustavo,,19.535171,-99.144706
1102,miguelHidalgo,,19.433916,-99.187873
3989,iztacalco,,19.400381,-99.131088
1266,iztacalco,,19.400096,-99.122093
4049,gustavo,,19.461273,-99.121406
3988,iztapalapa,,19.373723,-99.133857
682,gustavo,,19.473976,-99.132469
999,iztapalapa,,19.377367,-99.120018
9999,cuahutemoc,,19.446191,-99.128318
4049,gustavo,,19.461273,-99.121406
11999,gustavo,,19.49861,-99.09582
8699,miguelHidalgo,,19.449352,-99.189559
199,venustiano,,19.415771,-99.10733
20299,azcapotzalco,,19.500823,-99.194274
2499,venustiano,,19.443593,-99.121406
1631,gustavo,,19.467704,-99.066787
16699,xochimilco,,19.262187,-99.11103
4189,gustavo,,19.461273,-99.121406
23299,gustavo,,19.493399,-99.137695
7499,venustiano,,19.432802,-99.098167
10099,coyoacan,,19.327564,-99.121749
2669,,,19.482324,-99.185752
14499,gustavo,,19.49003,-99.133178
1739,xochimilco,,19.246906,-99.122093
2339,iztapalapa,,19.299192,-99.077842
1539,cuahutemoc,,19.43226,-99.15582
359,benitoJuarez,,19.367185,-99.162429
3329,venustiano,,19.443593,-99.121406
6272,tlalpan,,19.200069,-99.146362
9899,alvaroObregon,,19.346731,-99.230758
8799,cuahutemoc,,19.436161,-99.137313
14649,xochimilco,,19.25772,-99.11037
3988,venustiano,,19.44239,-99.096382
12999,iztacalco,,19.400381,-99.131088
836,tlalpan,,19.292388,-99.230628
7531,benitoJuarez,,19.387763,-99.176757
3799,iztapalapa,,19.379602,-99.104804
6199,coyoacan,,19.328702,-99.164985
14649,xochimilco,,19.25772,-99.11037
874,alvaroObregon,,19.38709,-99.240798
3999,gustavo,,19.473976,-99.132469
4798,cuahutemoc,,19.447454,-99.132469
4198,gustavo,,19.504348,-99.099967
2489,cuahutemoc,,19.426752,-99.161842
5029,alvaroObregon,,19.340204,-99.257774
4599,cuahutemoc,,19.392518,-99.127967
3599,iztapalapa,,19.346931,-99.025154
2599,magdalena,,19.318962,-99.2266
5399,alvaroObregon,,19.375841,-99.194061
199,xochimilco,,-27.42692,-55.946708
1799,iztapalapa,,21.341352,-97.681945
12699,tlahuac,,19.285974,-99.047431
5599,tlahuac,,19.285974,-99.047431
944,gustavo,,19.485549,-99.122093
5599,venustiano,,19.432802,-99.098167
9899,alvaroObregon,,19.358585,-99.185752
999,miguelHidalgo,,19.431814,-99.194061
999,cuahutemoc,,19.426752,-99.161842
549,iztapalapa,,19.334917,-99.026016
449,coyoacan,,19.328702,-99.164985
545,alvaroObregon,,19.395689,-99.202018
1099,magdalena,,19.308931,-99.250152
2399,iztapalapa,,19.292985,-99.065521
3799,tlalpan,,19.286619,-99.152534
8229,xochimilco,,19.273139,-99.127632
999,iztapalapa,,19.342418,-98.992408
999,alvaroObregon,,19.395689,-99.202018
4799,benitoJuarez,,19.399997,-99.15187
4599,tlalpan,,19.269657,-99.175025
596,gustavo,,19.465553,-99.116912
1459,venustiano,,19.453836,-99.122787
3799,alvaroObregon,,19.372859,-99.213699
1299,coyoacan,,19.34447,-99.16079
4799,alvaroObregon,,19.367424,-99.200286
18049,iztapalapa,,19.310697,-99.074295
9899,gustavo,,19.451997,-99.086135
5399,cuahutemoc,,19.417922,-99.148384
6999,iztapalapa,,19.318372,-99.069465
999,venustiano,,19.446598,-99.09098
6999,azcapotzalco,,19.500823,-99.194274
6272,tlalpan,,19.200069,-99.146362
1799,tlalpan,,19.200069,-99.146362
5545,miguelHidalgo,,19.457559,-99.194747
2179,iztapalapa,,19.35745,-99.135238
10099,cuahutemoc,,19.405298,-99.164985
5899,alvaroObregon,,19.356901,-99.175369
2038,tlahuac,,19.309412,-99.048744
1121,alvaroObregon,,19.378082,-99.222442
5399,miguelHidalgo,,19.457559,-99.194747
23299,venustiano,,19.44851,-99.10049
13799,venustiano,,19.432802,-99.098167
12899,iztapalapa,,19.342418,-98.992408
5399,miguelHidalgo,,19.457559,-99.194747
20299,benitoJuarez,,19.37601,-99.14101
5399,miguelHidalgo,,19.457559,-99.194747
17699,tlalpan,,19.287673,-99.161811
4799,iztapalapa,,19.354297,-98.997848
3799,coyoacan,,19.313049,-99.132125
2779,miguelHidalgo,,19.441356,-99.180213
13499,tlahuac,,19.285974,-99.047431
17699,gustavo,,19.490108,-99.112068
10099,gustavo,,19.473976,-99.132469
10099,gustavo,,19.473976,-99.132469
699,coyoacan,,19.313049,-99.132125
10099,gustavo,,19.473976,-99.132469
10099,gustavo,,19.473976,-99.132469
10099,gustavo,,19.473976,-99.132469
999,venustiano,,19.443157,-99.086135
20399,coyoacan,,19.322523,-99.141464
